gid,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,hub_score,authority_score,betweenness,is_articulation,component_id,pass_through,is_frontier_cutoff,n_seed_neighbors,role,role_score,evidence,cluster_id,role_weight,priority_score,why
100000006746688100,3,False,1,0,41000.0,0.0,1,0,0.0002932743895807883,-0.0,-1.1342661239262463e-17,0.0,False,1,0.0,False,0,terminal,0.8,получил 41 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),38,0.25,0.2533,получил 41 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 38 (1 seed)  объём входящих 41 000 KZT.
100000006471232100,3,False,1,0,41800.0,0.0,1,0,0.0002933997659496791,-0.0,-1.1342661239262463e-17,0.0,False,1,0.0,False,0,terminal,0.8,получил 41 800 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),38,0.25,0.2536,получил 41 800 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 38 (1 seed)  объём входящих 41 800 KZT.
100000008662805100,3,False,1,0,16500.0,0.0,1,0,0.0002894347382835094,-0.0,-1.1342661239262463e-17,0.0,False,1,0.0,False,0,terminal,0.8,получил 16 500 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),38,0.25,0.2385,получил 16 500 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 38 (1 seed)  объём входящих 16 500 KZT.
100000004292885100,3,False,1,0,112700.0,0.0,1,0,0.00030451124664262097,-0.0,-1.1342661239262463e-17,0.0,False,1,0.0,False,0,terminal,0.8,получил 112 700 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),38,0.25,0.2698,получил 112 700 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 38 (1 seed)  объём входящих 112 700 KZT.
100000008190442100,3,False,1,0,13000.0,0.0,1,0,0.0002888862166696124,-0.0,-1.1342661239262463e-17,0.0,False,1,0.0,False,0,terminal,0.8,получил 13 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),38,0.25,0.2346,получил 13 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 38 (1 seed)  объём входящих 13 000 KZT.
100000007131370100,3,False,1,1,30000.0,30000.0,1,1,0.0009040466780696103,1.5429536913847415e-05,-9.296402601561023e-19,0.0,False,0,1.0,False,0,transit,1.0,"получает от 1, передаёт 1; pass-through 1.00 — деньги не задерживаются",3,0.35,0.3082,"получает от 1, передаёт 1; pass-through 1.00 — деньги не задерживаются Кластер 3 (3 seed)  объём входящих 30 000 KZT."
100000008717802100,3,False,1,0,26150.0,0.0,1,0,0.0002909470907332539,-0.0,-1.1342661239262463e-17,0.0,False,1,0.0,False,0,terminal,0.8,получил 26 150 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),38,0.25,0.246,получил 26 150 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 38 (1 seed)  объём входящих 26 150 KZT.
100000005357034100,3,False,1,0,9754.0,0.0,1,0,0.00028740049330847257,-0.0,0.002905781655216498,0.0,False,0,0.0,False,0,terminal,0.8,получил 9 754 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),8,0.25,0.2299,получил 9 754 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 8 (1 seed)  объём входящих 9 754 KZT.
100000005532138100,3,False,1,0,25046.0,0.0,1,0,0.00029510711181209405,-0.0,0.00010831189958102287,0.0,False,0,0.0,False,0,terminal,0.8,получил 25 046 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),24,0.25,0.2453,получил 25 046 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 24 (2 seed)  объём входящих 25 046 KZT.
100000005264874100,3,False,1,2,30000.0,78000.0,1,3,0.0004301567178849594,-1.0336570892422282e-19,-1.298055173219316e-19,8.061662040616265e-07,True,0,2.6,False,0,peripheral,0.15,"низкая активность: 1 вх./2 исх. плательщиков/получателей, без выраженного паттерна",56,0.1,0.1742,"низкая активность: 1 вх./2 исх. плательщиков/получателей, без выраженного паттерна Кластер 56 (0 seed)  объём входящих 30 000 KZT."
100000008193258100,3,False,1,1,75000.0,30000.0,2,1,0.0002987024490070339,4.2255054193580424e-20,0.00023334462577838847,1.9549530448494444e-05,True,0,0.4,False,0,peripheral,0.15,"низкая активность: 1 вх./1 исх. плательщиков/получателей, без выраженного паттерна",41,0.1,0.1895,"низкая активность: 1 вх./1 исх. плательщиков/получателей, без выраженного паттерна Кластер 41 (0 seed)  объём входящих 75 000 KZT."
100000003190207100,3,False,1,1,5000.0,377000.0,1,8,0.00030046266182776526,-2.540890243603308e-19,1.0303697761788393e-06,2.1363404407633102e-05,True,0,75.4,False,0,peripheral,0.15,"низкая активность: 1 вх./1 исх. плательщиков/получателей, без выраженного паттерна",25,0.1,0.1453,"низкая активность: 1 вх./1 исх. плательщиков/получателей, без выраженного паттерна Кластер 25 (14 seed)  объём входящих 5 000 KZT."
100000004321983100,3,False,1,2,10840.0,36200.0,1,3,0.000325992853196564,-4.0238943579533517e-19,-5.915859425610128e-19,1.4107908571078464e-06,True,0,3.339483394833948,False,0,peripheral,0.15,"низкая активность: 1 вх./2 исх. плательщиков/получателей, без выраженного паттерна",1,0.1,0.1576,"низкая активность: 1 вх./2 исх. плательщиков/получателей, без выраженного паттерна Кластер 1 (3 seed)  объём входящих 10 840 KZT."
100000002633108100,3,False,1,0,320000.0,0.0,3,0,0.0003777466488564698,-0.0,2.4413790383031235e-05,0.0,False,0,0.0,False,0,terminal,0.8,получил 320 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),0,0.25,0.2869,получил 320 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 0 (0 seed)  объём входящих 320 000 KZT.
100000005941908100,3,False,1,0,10000.0,0.0,1,0,0.0006952260665446419,-0.0,-4.8537314849629163e-20,0.0,False,0,0.0,False,0,terminal,0.8,получил 10 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),0,0.25,0.2303,получил 10 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 0 (0 seed)  объём входящих 10 000 KZT.
100000001835625100,3,False,1,0,75130.0,0.0,1,0,0.0002892933318270507,-0.0,0.002940174080170132,0.0,False,0,0.0,False,0,terminal,0.8,получил 75 130 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),9,0.25,0.2632,получил 75 130 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 9 (0 seed)  объём входящих 75 130 KZT.
100000008671081100,3,False,1,0,37200.0,0.0,1,0,0.00029267885182855734,-0.0,-1.1342661239262463e-17,0.0,False,1,0.0,False,0,terminal,0.8,получил 37 200 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),38,0.25,0.2517,получил 37 200 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 38 (1 seed)  объём входящих 37 200 KZT.
100000002908521100,3,False,1,0,44500.0,0.0,1,0,0.0002938229111946853,-0.0,-1.1342661239262463e-17,0.0,False,1,0.0,False,0,terminal,0.8,получил 44 500 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),38,0.25,0.2547,получил 44 500 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 38 (1 seed)  объём входящих 44 500 KZT.
100000000749118100,3,False,1,1,10330.0,16500.0,1,1,0.0002874330692933814,-6.887300215332573e-20,0.002905781655216498,1.9549530448494444e-05,True,0,1.5972894482090998,False,0,peripheral,0.15,"низкая активность: 1 вх./1 исх. плательщиков/получателей, без выраженного паттерна",8,0.1,0.1571,"низкая активность: 1 вх./1 исх. плательщиков/получателей, без выраженного паттерна Кластер 8 (1 seed)  объём входящих 10 330 KZT."
100000008652094100,3,False,1,0,35000.0,0.0,1,0,0.00028882829420258453,-0.0,0.002905781655216498,0.0,False,0,0.0,False,0,terminal,0.8,получил 35 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),8,0.25,0.2507,получил 35 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 8 (1 seed)  объём входящих 35 000 KZT.
100000007647294100,3,False,1,0,385000.0,0.0,1,0,0.0005816408115692828,-0.0,-8.353301384468563e-20,0.0,False,0,0.0,False,0,terminal,0.8,получил 385 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),34,0.25,0.2899,получил 385 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 34 (0 seed)  объём входящих 385 000 KZT.
100000003270419100,3,False,1,0,150000.0,0.0,1,0,0.0008368162852072322,-0.0,-1.2161514763611027e-18,0.0,False,0,0.0,False,0,terminal,0.8,получил 150 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),31,0.25,0.2745,получил 150 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 31 (3 seed)  объём входящих 150 000 KZT.
100000003050771100,3,False,1,0,229000.0,0.0,1,0,0.000371966541838092,-0.0,0.00025946008779307493,0.0,False,0,0.0,False,0,terminal,0.8,получил 229 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),31,0.25,0.2814,получил 229 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 31 (3 seed)  объём входящих 229 000 KZT.
100000008427027100,3,False,1,0,300000.0,0.0,1,0,0.0005536646528273143,-0.0,3.7169169964332406e-06,0.0,False,0,0.0,False,0,terminal,0.8,получил 300 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),15,0.25,0.2858,получил 300 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 15 (5 seed)  объём входящих 300 000 KZT.
100000004291560100,3,False,1,0,47190.0,0.0,1,0,0.0002895177061054295,-0.0,0.002905781655216498,0.0,False,0,0.0,False,0,terminal,0.8,получил 47 190 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),8,0.25,0.2556,получил 47 190 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 8 (1 seed)  объём входящих 47 190 KZT.
100000003594472100,3,False,1,0,20000.0,0.0,1,0,0.0002957672382674173,-0.0,4.747355965046334e-05,0.0,False,0,0.0,False,0,terminal,0.8,получил 20 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),12,0.25,0.2416,получил 20 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 12 (0 seed)  объём входящих 20 000 KZT.
100000002575080100,3,False,1,1,13000.0,12500.0,1,1,0.0005543012425460759,-1.8650189952918881e-19,-9.296402601561023e-19,2.0154155101540664e-05,True,0,0.9615384615384616,False,0,transit,0.962,"получает от 1, передаёт 1; pass-through 0.96 — деньги не задерживаются",3,0.35,0.2896,"получает от 1, передаёт 1; pass-through 0.96 — деньги не задерживаются Кластер 3 (3 seed)  объём входящих 13 000 KZT."
100000008038077100,3,False,1,0,499850.0,0.0,2,0,0.0003031123127247002,-0.0,0.002940174080170132,0.0,False,0,0.0,False,0,terminal,0.8,получил 499 850 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),9,0.25,0.2941,получил 499 850 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 9 (0 seed)  объём входящих 499 850 KZT.
100000003899325100,3,False,1,0,50120.0,0.0,1,0,0.00029796452742791727,-0.0,0.00013028037772057946,0.0,False,0,0.0,False,0,terminal,0.8,получил 50 120 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),17,0.25,0.2566,получил 50 120 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 17 (0 seed)  объём входящих 50 120 KZT.
100000001155773100,3,False,1,0,21500.0,0.0,1,0,0.00029021834058907655,-0.0,-1.1342661239262463e-17,0.0,False,1,0.0,False,0,terminal,0.8,получил 21 500 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),38,0.25,0.2428,получил 21 500 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 38 (1 seed)  объём входящих 21 500 KZT.
100000000611474100,3,False,1,0,32000.0,0.0,1,0,0.0005982029982967124,-0.0,1.8177314461002616e-20,0.0,False,0,0.0,False,0,terminal,0.8,получил 32 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),11,0.25,0.2493,получил 32 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 11 (0 seed)  объём входящих 32 000 KZT.
100000006704530100,3,False,1,3,450500.0,428000.0,1,5,0.00040025555905717135,-3.2947283607170556e-19,7.464943509991059e-20,5.985784065157577e-05,True,0,0.9500554938956715,False,0,transit,0.95,"получает от 1, передаёт 3; pass-through 0.95 — деньги не задерживаются",45,0.35,0.3463,"получает от 1, передаёт 3; pass-through 0.95 — деньги не задерживаются Кластер 45 (0 seed)  объём входящих 450 500 KZT."
100000003996562100,3,False,1,0,7700.0,0.0,1,0,0.00033004676382698226,-0.0,2.350941795881482e-06,0.0,False,0,0.0,False,0,terminal,0.8,получил 7 700 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),16,0.25,0.226,получил 7 700 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 16 (0 seed)  объём входящих 7 700 KZT.
100000002646887100,3,False,1,0,24354.0,0.0,1,0,0.0002965077471103309,-0.0,4.8678295325673023e-08,0.0,False,0,0.0,False,0,terminal,0.8,получил 24 354 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),47,0.25,0.2448,получил 24 354 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 47 (0 seed)  объём входящих 24 354 KZT.
100000002556775100,3,False,1,0,300000.0,0.0,1,0,0.0002966098562065347,-0.0,0.002940174080170132,0.0,False,0,0.0,False,0,terminal,0.8,получил 300 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),9,0.25,0.2858,получил 300 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 9 (0 seed)  объём входящих 300 000 KZT.
100000002722108100,3,False,1,0,800000.0,0.0,2,0,0.000325112441758006,-0.0,3.7941363435728165e-07,0.0,False,0,0.0,False,0,terminal,0.8,получил 800 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),48,0.25,0.3018,получил 800 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 48 (0 seed)  объём входящих 800 000 KZT.
100000002737980100,3,False,1,0,32900.0,0.0,1,0,0.0002967453170388023,-0.0,5.256983652882385e-05,0.0,False,0,0.0,False,0,terminal,0.8,получил 32 900 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),2,0.25,0.2497,получил 32 900 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 2 (7 seed)  объём входящих 32 900 KZT.
100000002913340100,3,False,1,0,23600.0,0.0,1,0,0.0002905474535574147,-0.0,-1.1342661239262463e-17,0.0,False,1,0.0,False,0,terminal,0.8,получил 23 600 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),38,0.25,0.2443,получил 23 600 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 38 (1 seed)  объём входящих 23 600 KZT.
100000003610172100,3,False,1,0,70000.0,0.0,1,0,0.0002891264186324638,-0.0,0.002940174080170132,0.0,False,0,0.0,False,0,terminal,0.8,получил 70 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),9,0.25,0.2621,получил 70 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 9 (0 seed)  объём входящих 70 000 KZT.
100000001052945100,3,False,1,3,56520.0,1595700.0,1,6,0.0003029036742789156,-6.671086251300373e-19,2.4413790383031235e-05,5.864859134548333e-05,True,0,28.23248407643312,False,0,peripheral,0.15,"низкая активность: 1 вх./3 исх. плательщиков/получателей, без выраженного паттерна",53,0.1,0.1854,"низкая активность: 1 вх./3 исх. плательщиков/получателей, без выраженного паттерна Кластер 53 (0 seed)  объём входящих 56 520 KZT."
100000002369510100,3,False,1,0,37150.0,0.0,1,0,0.00029267101580550165,-0.0,-1.1342661239262463e-17,0.0,False,1,0.0,False,0,terminal,0.8,получил 37 150 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),38,0.25,0.2517,получил 37 150 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 38 (1 seed)  объём входящих 37 150 KZT.
100000001954534100,3,False,1,1,13000.0,40000.0,1,1,0.00036786132513342087,-9.447031083256867e-20,8.275375969691253e-05,1.9952613550525257e-05,True,0,3.076923076923077,False,0,peripheral,0.15,"низкая активность: 1 вх./1 исх. плательщиков/получателей, без выраженного паттерна",8,0.1,0.1609,"низкая активность: 1 вх./1 исх. плательщиков/получателей, без выраженного паттерна Кластер 8 (1 seed)  объём входящих 13 000 KZT."
100000008488166100,3,False,1,0,5600.0,0.0,1,0,0.00028772648525737305,-0.0,-1.1342661239262463e-17,0.0,False,1,0.0,False,0,terminal,0.8,получил 5 600 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),38,0.25,0.2208,получил 5 600 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 38 (1 seed)  объём входящих 5 600 KZT.
100000005100475100,3,False,1,0,40000.0,0.0,1,0,0.0003392516982184686,-0.0,3.790910377134294e-20,0.0,False,0,0.0,False,0,terminal,0.8,получил 40 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),1,0.25,0.2529,получил 40 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 1 (3 seed)  объём входящих 40 000 KZT.
100000002708624100,3,False,1,0,25000.0,0.0,1,0,0.00033019019572555226,-0.0,2.5006817420101315e-06,0.0,False,0,0.0,False,0,terminal,0.8,получил 25 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),51,0.25,0.2453,получил 25 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 51 (0 seed)  объём входящих 25 000 KZT.
100000004591973100,3,False,1,1,10000.0,100000.0,1,1,0.0004008706877935137,4.0907046448360293e-19,2.6358278337766833e-19,2.0758779754586885e-05,True,0,10.0,False,0,peripheral,0.15,"низкая активность: 1 вх./1 исх. плательщиков/получателей, без выраженного паттерна",13,0.1,0.1566,"низкая активность: 1 вх./1 исх. плательщиков/получателей, без выраженного паттерна Кластер 13 (1 seed)  объём входящих 10 000 KZT."
100000000802149100,3,False,1,0,104128.0,0.0,1,0,0.0002961206908130449,-0.0,0.0011319384436485965,0.0,False,0,0.0,False,0,terminal,0.8,получил 104 128 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),8,0.25,0.2685,получил 104 128 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 8 (1 seed)  объём входящих 104 128 KZT.
100000003095610100,3,False,1,0,23665.0,0.0,1,0,0.0002957029482049455,-0.0,6.407022407304071e-07,0.0,False,0,0.0,False,0,terminal,0.8,получил 23 665 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),29,0.25,0.2444,получил 23 665 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 29 (0 seed)  объём входящих 23 665 KZT.
100000004183610100,3,False,1,1,22000.0,915000.0,1,3,0.00034226990172321663,-2.3063716555345845e-19,4.259946144306409e-08,1.9952613550525257e-05,True,0,41.59090909090909,False,0,peripheral,0.15,"низкая активность: 1 вх./1 исх. плательщиков/получателей, без выраженного паттерна",31,0.1,0.1695,"низкая активность: 1 вх./1 исх. плательщиков/получателей, без выраженного паттерна Кластер 31 (3 seed)  объём входящих 22 000 KZT."
100000005198906100,3,False,1,1,227970.0,60000.0,1,1,0.0002942662387784463,-1.6473105920285115e-19,0.002940174080170132,1.9549530448494444e-05,True,0,0.26319252533228055,False,0,peripheral,0.15,"низкая активность: 1 вх./1 исх. плательщиков/получателей, без выраженного паттерна",9,0.1,0.2076,"низкая активность: 1 вх./1 исх. плательщиков/получателей, без выраженного паттерна Кластер 9 (0 seed)  объём входящих 227 970 KZT."
100000008599354100,3,False,1,1,177000.0,38200.0,1,2,0.0003332055573935267,0.0006883384599409503,0.0011379074330901365,0.0,False,0,0.21581920903954802,False,0,peripheral,0.15,"низкая активность: 1 вх./1 исх. плательщиков/получателей, без выраженного паттерна",8,0.1,0.2032,"низкая активность: 1 вх./1 исх. плательщиков/получателей, без выраженного паттерна Кластер 8 (1 seed)  объём входящих 177 000 KZT."
100000001303311100,3,False,5,0,1324000.0,0.0,5,0,0.0005038967777710381,-0.0,3.913903256323134e-06,0.0,False,0,0.0,False,0,consolidator,0.5,получает от 5 разных плательщиков (1 324 000 KZT)  отдаёт дальше 0% полученного,21,0.9,0.41,получает от 5 разных плательщиков (1 324 000 KZT)  отдаёт дальше 0% полученного Кластер 21 (0 seed)  объём входящих 1 324 000 KZT.
100000008776420100,3,False,1,0,69500.0,0.0,1,0,0.00029774092272252095,-0.0,-1.1342661239262463e-17,0.0,False,1,0.0,False,0,terminal,0.8,получил 69 500 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),38,0.25,0.2619,получил 69 500 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 38 (1 seed)  объём входящих 69 500 KZT.
100000004737764100,3,False,1,0,600000.0,0.0,1,0,0.0006795006612870159,-0.0,-5.497886986271553e-19,0.0,False,0,0.0,False,0,terminal,0.8,получил 600 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),15,0.25,0.2971,получил 600 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 15 (5 seed)  объём входящих 600 000 KZT.
100000003154105100,3,False,1,7,60000.0,338000.0,1,9,0.0005530271649049956,-5.395992800847836e-19,-1.1111782804433292e-19,0.0001424898765678925,True,0,5.633333333333334,False,0,peripheral,0.15,"низкая активность: 1 вх./7 исх. плательщиков/получателей, без выраженного паттерна",46,0.1,0.1876,"низкая активность: 1 вх./7 исх. плательщиков/получателей, без выраженного паттерна Кластер 46 (0 seed)  объём входящих 60 000 KZT."
100000008708025100,3,False,1,0,10000.0,0.0,1,0,0.00031067660553781555,-0.0,-5.258221063459145e-19,0.0,False,0,0.0,False,0,terminal,0.8,получил 10 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),57,0.25,0.2303,получил 10 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 57 (0 seed)  объём входящих 10 000 KZT.
100000008740793100,3,False,1,0,21000.0,0.0,1,0,0.0002901399803585198,-0.0,-1.1342661239262463e-17,0.0,False,1,0.0,False,0,terminal,0.8,получил 21 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),38,0.25,0.2424,получил 21 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 38 (1 seed)  объём входящих 21 000 KZT.
100000008459449100,3,False,1,0,53700.0,0.0,1,0,0.00030091300406936093,-0.0,0.0011379074330901365,0.0,False,0,0.0,False,0,terminal,0.8,получил 53 700 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),8,0.25,0.2577,получил 53 700 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 8 (1 seed)  объём входящих 53 700 KZT.
100000008677518100,3,False,1,0,48700.0,0.0,1,0,0.0002944811371313617,-0.0,-1.1342661239262463e-17,0.0,False,1,0.0,False,0,terminal,0.8,получил 48 700 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),38,0.25,0.2561,получил 48 700 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 38 (1 seed)  объём входящих 48 700 KZT.
100000002212494100,3,False,1,0,160000.0,0.0,1,0,0.00035819595141337344,-0.0,4.747355965046334e-05,0.0,False,0,0.0,False,0,terminal,0.8,получил 160 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),12,0.25,0.2755,получил 160 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 12 (0 seed)  объём входящих 160 000 KZT.
100000001825934100,3,False,1,1,40000.0,97000.0,1,1,0.00047792600695489986,7.404722604285441e-20,-1.298055173219316e-19,1.0077077550770332e-06,True,0,2.425,False,0,peripheral,0.15,"низкая активность: 1 вх./1 исх. плательщиков/получателей, без выраженного паттерна",56,0.1,0.1789,"низкая активность: 1 вх./1 исх. плательщиков/получателей, без выраженного паттерна Кластер 56 (0 seed)  объём входящих 40 000 KZT."
100000003736419100,3,False,1,1,23300.0,10000.0,1,1,0.00029295117421490315,-1.6463579571316675e-20,0.0011379074330901365,1.9549530448494444e-05,True,0,0.4291845493562232,False,0,peripheral,0.15,"низкая активность: 1 вх./1 исх. плательщиков/получателей, без выраженного паттерна",8,0.1,0.1704,"низкая активность: 1 вх./1 исх. плательщиков/получателей, без выраженного паттерна Кластер 8 (1 seed)  объём входящих 23 300 KZT."
100000008430691100,3,False,1,2,20000.0,604900.0,1,2,0.00030834519891436834,1.1080982558829543e-06,1.0123575772457054e-05,1.9952613550525257e-05,True,0,30.245,False,0,peripheral,0.15,"низкая активность: 1 вх./2 исх. плательщиков/получателей, без выраженного паттерна",4,0.1,0.1679,"низкая активность: 1 вх./2 исх. плательщиков/получателей, без выраженного паттерна Кластер 4 (0 seed)  объём входящих 20 000 KZT."
100000003073635100,3,False,1,0,129231.0,0.0,1,0,0.000313247583783119,-0.0,0.0016044117981357413,0.0,False,0,0.0,False,0,terminal,0.8,получил 129 231 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),17,0.25,0.2721,получил 129 231 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 17 (0 seed)  объём входящих 129 231 KZT.
100000001686328100,3,False,1,0,140000.0,0.0,1,0,0.0003164590244925203,-0.0,9.056546053530852e-08,0.0,False,0,0.0,False,0,terminal,0.8,получил 140 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),32,0.25,0.2734,получил 140 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 32 (0 seed)  объём входящих 140 000 KZT.
100000008707810100,3,False,1,0,26200.0,0.0,1,0,0.0002909549267563096,-0.0,-1.1342661239262463e-17,0.0,False,1,0.0,False,0,terminal,0.8,получил 26 200 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),38,0.25,0.246,получил 26 200 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 38 (1 seed)  объём входящих 26 200 KZT.
100000001236706100,3,False,3,2,142700.0,36000.0,3,2,0.0007695577991874913,-2.7280902360611653e-19,0.003225216360630541,3.9905227101050515e-05,True,0,0.25227750525578135,False,0,peripheral,0.15,"низкая активность: 3 вх./2 исх. плательщиков/получателей, без выраженного паттерна",31,0.1,0.2003,"низкая активность: 3 вх./2 исх. плательщиков/получателей, без выраженного паттерна Кластер 31 (3 seed)  объём входящих 142 700 KZT."
100000008536546100,3,False,2,0,250000.0,0.0,2,0,0.00031866747443015246,-0.0,2.566429867033088e-06,0.0,False,0,0.0,False,0,terminal,0.8,получил 250 000 KZT от 2 плательщиков  исходящих переводов нет (глубина 3<4),21,0.25,0.2828,получил 250 000 KZT от 2 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 21 (0 seed)  объём входящих 250 000 KZT.
100000007140834100,3,False,1,0,10200.0,0.0,2,0,0.000715298411416245,-0.0,-1.0820043535584689e-19,0.0,False,0,0.0,False,0,terminal,0.8,получил 10 200 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),1,0.25,0.2306,получил 10 200 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 1 (3 seed)  объём входящих 10 200 KZT.
