gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,betweenness,pass_through,is_frontier_cutoff,n_seed_neighbors,component_id,why,explanation,priority_role,priority_volume,priority_bridge,priority_seed
100000003481025100,peripheral,0.15,0,0.154586,peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,4,False,1,0,9000.0,0.0,1,0,0.0005310260909453555,0.0,0.0,True,0,0,"peripheral: role=0.006, volume=0.149, bridge=0.000, seed=0.000; peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.",peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,0.006,0.1485857657542831,0.0,0.0
100000003484058100,peripheral,0.15,40,0.195863,peripheral: 1 входящих и 1 исходящих контрагентов; недостаточно выраженных признаков.,3,False,1,1,110000.0,6000.0,1,1,0.0003166609747422053,1.922024458454748e-05,0.05454545454545454,False,0,0,"peripheral: role=0.006, volume=0.189, bridge=0.000, seed=0.000; peripheral: 1 входящих и 1 исходящих контрагентов; недостаточно выраженных признаков.",peripheral: 1 входящих и 1 исходящих контрагентов; недостаточно выраженных признаков.,0.006,0.18943467346430598,0.0004280126964167244,0.0
100000003486846100,peripheral,0.15,16,0.172513,peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,4,False,1,0,27000.0,0.0,2,0,0.0005311359663531782,0.0,0.0,True,0,0,"peripheral: role=0.006, volume=0.167, bridge=0.000, seed=0.000; peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.",peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,0.006,0.16651278519160256,0.0,0.0
100000003486970100,terminal,0.565,10,0.250996,"terminal: положительный вход 150,000 KZT, исходящих нет; возможный конечный получатель в выборке.",3,False,1,0,150000.0,0.0,1,0,0.00029043067032840335,0.0,0.0,False,0,0,"terminal: role=0.056, volume=0.194, bridge=0.000, seed=0.000; terminal: положительный вход 150,000 KZT, исходящих нет; возможный конечный получатель в выборке.","terminal: положительный вход 150,000 KZT, исходящих нет; возможный конечный получатель в выборке.",0.056499999999999995,0.19449604490095657,0.0,0.0
100000003497735100,terminal,0.5625,43,0.247771,"terminal: положительный вход 125,000 KZT, исходящих нет; возможный конечный получатель в выборке.",3,False,1,0,125000.0,0.0,1,0,0.00030694621061712747,0.0,0.0,False,0,0,"terminal: role=0.056, volume=0.192, bridge=0.000, seed=0.000; terminal: положительный вход 125,000 KZT, исходящих нет; возможный конечный получатель в выборке.","terminal: положительный вход 125,000 KZT, исходящих нет; возможный конечный получатель в выборке.",0.05625,0.19152076545211716,0.0,0.0
100000003500764100,peripheral,0.15,28,0.168412,peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,4,False,1,0,21000.0,0.0,1,0,0.0005301918184248244,0.0,0.0,True,0,0,"peripheral: role=0.006, volume=0.162, bridge=0.000, seed=0.000; peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.",peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,0.006,0.1624117636136184,0.0,0.0
100000003509750100,transit,0.88182,41,0.308197,"transit: положительные вход/выход; pass-through=0.95, это месячное соответствие потоков. Альтернативные сигналы: consolidator, transit.",2,False,3,3,82290.0,78400.0,4,5,0.001687048026555684,1.981468513870874e-06,0.9527281565196257,False,0,0,"transit: role=0.123, volume=0.185, bridge=0.000, seed=0.000; transit: положительные вход/выход; pass-through=0.95, это месячное соответствие потоков. Альтернативные сигналы: consolidator, transit.","transit: положительные вход/выход; pass-through=0.95, это месячное соответствие потоков. Альтернативные сигналы: consolidator, transit.",0.1234548,0.18469845425888398,4.4125020249146844e-05,0.0
100000003528285100,peripheral,0.15,2,0.229262,peripheral: 4 входящих и 4 исходящих контрагентов; недостаточно выраженных признаков. Альтернативные сигналы: consolidator.,3,False,4,4,118870.0,548000.0,5,6,0.00040427564554845465,0.00011504626015844327,4.6100782367292,False,1,0,"peripheral: role=0.006, volume=0.191, bridge=0.003, seed=0.030; peripheral: 4 входящих и 4 исходящих контрагентов; недостаточно выраженных признаков. Альтернативные сигналы: consolidator.",peripheral: 4 входящих и 4 исходящих контрагентов; недостаточно выраженных признаков. Альтернативные сигналы: consolidator.,0.006,0.19070020054559378,0.002561947628005932,0.03
100000003557488100,peripheral,0.15,36,0.225238,peripheral: 1 входящих и 2 исходящих контрагентов; недостаточно выраженных признаков.,3,False,1,2,664992.0,138000.0,3,4,0.000580971814726147,1.981468513870874e-05,0.20752129348924497,False,0,0,"peripheral: role=0.006, volume=0.219, bridge=0.000, seed=0.000; peripheral: 1 входящих и 2 исходящих контрагентов; недостаточно выраженных признаков.",peripheral: 1 входящих и 2 исходящих контрагентов; недостаточно выраженных признаков.,0.006,0.2187971967390864,0.0004412502024914685,0.0
100000003561031100,peripheral,0.15,8,0.161386,peripheral: 1 входящих и 1 исходящих контрагентов; недостаточно выраженных признаков.,3,False,1,1,13300.0,5000.0,1,1,0.00028827529889143965,1.922024458454748e-05,0.37593984962406013,False,0,0,"peripheral: role=0.006, volume=0.155, bridge=0.000, seed=0.000; peripheral: 1 входящих и 1 исходящих контрагентов; недостаточно выраженных признаков.",peripheral: 1 входящих и 1 исходящих контрагентов; недостаточно выраженных признаков.,0.006,0.1549583838296737,0.0004280126964167244,0.0
100000003567087100,terminal,0.556212,22,0.26573,"terminal: положительный вход 62,115 KZT, исходящих нет; возможный конечный получатель в выборке.",1,False,1,0,62115.0,0.0,1,0,0.0002986065051344285,0.0,0.0,False,1,3,"terminal: role=0.056, volume=0.180, bridge=0.000, seed=0.030; terminal: положительный вход 62,115 KZT, исходящих нет; возможный конечный получатель в выборке.","terminal: положительный вход 62,115 KZT, исходящих нет; возможный конечный получатель в выборке.",0.05562120000000001,0.1801086092556638,0.0,0.03
100000003568904100,peripheral,0.15,12,0.182238,peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,4,False,1,0,49000.0,0.0,1,0,0.000531731011956939,0.0,0.0,True,0,0,"peripheral: role=0.006, volume=0.176, bridge=0.000, seed=0.000; peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.",peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,0.006,0.17623835347754283,0.0,0.0
100000003574895100,peripheral,0.15,0,0.173516,peripheral: 1 входящих и 1 исходящих контрагентов; недостаточно выраженных признаков.,3,False,1,1,27968.0,20000.0,1,1,0.00028714445105582987,1.922024458454748e-05,0.7151029748283753,False,0,0,"peripheral: role=0.006, volume=0.167, bridge=0.000, seed=0.000; peripheral: 1 входящих и 1 исходящих контрагентов; недостаточно выраженных признаков.",peripheral: 1 входящих и 1 исходящих контрагентов; недостаточно выраженных признаков.,0.006,0.16708758608083474,0.0004280126964167244,0.0
100000003581109100,terminal,0.554275,0,0.229439,"terminal: положительный вход 42,750 KZT, исходящих нет; возможный конечный получатель в выборке.",3,False,1,0,42750.0,0.0,1,0,0.00028797697280880764,0.0,0.0,False,0,0,"terminal: role=0.055, volume=0.174, bridge=0.000, seed=0.000; terminal: положительный вход 42,750 KZT, исходящих нет; возможный конечный получатель в выборке.","terminal: положительный вход 42,750 KZT, исходящих нет; возможный конечный получатель в выборке.",0.0554275,0.17401165982286637,0.0,0.0
100000003582677100,peripheral,0.15,2,0.208083,peripheral: 2 входящих и 4 исходящих контрагентов; недостаточно выраженных признаков.,3,False,2,4,29756.989999999998,56000.0,2,5,0.00029329270913900144,0.00017888146244571465,1.881910771217116,False,1,0,"peripheral: role=0.006, volume=0.168, bridge=0.004, seed=0.030; peripheral: 2 входящих и 4 исходящих контрагентов; недостаточно выраженных признаков.",peripheral: 2 входящих и 4 исходящих контрагентов; недостаточно выраженных признаков.,0.006,0.168099377531468,0.003983484015698334,0.03
100000003589877100,peripheral,0.15,4,0.23523,peripheral: 2 входящих и 6 исходящих контрагентов; недостаточно выраженных признаков.,1,False,2,6,176000.0,416129.0,2,6,0.0003069751599714215,9.545724565572935e-05,2.364369318181818,False,1,0,"peripheral: role=0.006, volume=0.197, bridge=0.002, seed=0.030; peripheral: 2 входящих и 6 исходящих контрагентов; недостаточно выраженных признаков.",peripheral: 2 входящих и 6 исходящих контрагентов; недостаточно выраженных признаков.,0.006,0.19710459602930652,0.002125722850502649,0.03
100000003594472100,terminal,0.552,36,0.216816,"terminal: положительный вход 20,000 KZT, исходящих нет; возможный конечный получатель в выборке.",3,False,1,0,20000.0,0.0,1,0,0.0002944536874283026,0.0,0.0,False,0,0,"terminal: role=0.055, volume=0.162, bridge=0.000, seed=0.000; terminal: положительный вход 20,000 KZT, исходящих нет; возможный конечный получатель в выборке.","terminal: положительный вход 20,000 KZT, исходящих нет; возможный конечный получатель в выборке.",0.055200000000000006,0.16161559692216285,0.0,0.0
100000003603979100,terminal,0.5665,34,0.252701,"terminal: положительный вход 165,000 KZT, исходящих нет; возможный конечный получатель в выборке.",2,False,1,0,165000.0,0.0,3,0,0.0005856463349534348,0.0,0.0,False,0,6,"terminal: role=0.057, volume=0.196, bridge=0.000, seed=0.000; terminal: положительный вход 165,000 KZT, исходящих нет; возможный конечный получатель в выборке.","terminal: положительный вход 165,000 KZT, исходящих нет; возможный конечный получатель в выборке.",0.056650000000000006,0.19605139959859294,0.0,0.0
100000003610172100,terminal,0.557,10,0.237759,"terminal: положительный вход 70,000 KZT, исходящих нет; возможный конечный получатель в выборке.",3,False,1,0,70000.0,0.0,1,0,0.0002878379364024767,0.0,0.0,False,0,0,"terminal: role=0.056, volume=0.182, bridge=0.000, seed=0.000; terminal: положительный вход 70,000 KZT, исходящих нет; возможный конечный получатель в выборке.","terminal: положительный вход 70,000 KZT, исходящих нет; возможный конечный получатель в выборке.",0.055700000000000006,0.18205882360826584,0.0,0.0
100000003616818100,peripheral,0.15,34,0.219869,peripheral: 3 входящих и 3 исходящих контрагентов; недостаточно выраженных признаков. Альтернативные сигналы: consolidator.,1,False,3,3,78000.0,240100.0,4,8,0.0005130034108689024,1.981468513870874e-06,3.0782051282051284,False,1,6,"peripheral: role=0.006, volume=0.184, bridge=0.000, seed=0.030; peripheral: 3 входящих и 3 исходящих контрагентов; недостаточно выраженных признаков. Альтернативные сигналы: consolidator.",peripheral: 3 входящих и 3 исходящих контрагентов; недостаточно выраженных признаков. Альтернативные сигналы: consolidator.,0.006,0.18382473464661464,4.4125020249146844e-05,0.03
100000003617552100,terminal,0.5525,27,0.220507,"terminal: положительный вход 25,000 KZT, исходящих нет; возможный конечный получатель в выборке.",2,False,1,0,25000.0,0.0,1,0,0.0005510452542740759,0.0,0.0,False,0,5,"terminal: role=0.055, volume=0.165, bridge=0.000, seed=0.000; terminal: положительный вход 25,000 KZT, исходящих нет; возможный конечный получатель в выборке.","terminal: положительный вход 25,000 KZT, исходящих нет; возможный конечный получатель в выборке.",0.05525,0.16525690811778185,0.0,0.0
100000003622955100,peripheral,0.15,11,0.162921,peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,4,False,1,0,15000.0,0.0,1,0,0.001334263775828019,0.0,0.0,True,0,0,"peripheral: role=0.006, volume=0.157, bridge=0.000, seed=0.000; peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.",peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,0.006,0.15692119189909137,0.0,0.0
100000003626268100,peripheral,0.15,8,0.144995,peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,4,False,1,0,5000.0,0.0,1,0,0.0005308903791336683,0.0,0.0,True,0,0,"peripheral: role=0.006, volume=0.139, bridge=0.000, seed=0.000; peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.",peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,0.006,0.13899513931169458,0.0,0.0
100000003631015100,peripheral,0.15,65,0.209845,peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,4,False,1,0,266000.0,0.0,1,0,0.00032225093674487795,0.0,0.0,True,0,0,"peripheral: role=0.006, volume=0.204, bridge=0.000, seed=0.000; peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.",peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,0.006,0.20384450291456488,0.0,0.0
100000003632533100,peripheral,0.15,10,0.156305,peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,4,False,1,0,10000.0,0.0,1,0,0.00042894910408558583,0.0,0.0,True,0,0,"peripheral: role=0.006, volume=0.150, bridge=0.000, seed=0.000; peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.",peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,0.006,0.1503049602342929,0.0,0.0
100000003635170100,transit,0.860335,53,0.358632,"transit: положительные вход/выход; pass-through=0.94, это месячное соответствие потоков. Альтернативные сигналы: consolidator, transit.",1,False,3,4,268500.0,253500.0,13,10,0.0011481911115018492,0.00018804136196634596,0.9441340782122905,False,1,0,"transit: role=0.120, volume=0.204, bridge=0.004, seed=0.030; transit: положительные вход/выход; pass-through=0.94, это месячное соответствие потоков. Альтернативные сигналы: consolidator, transit.","transit: положительные вход/выход; pass-through=0.94, это месячное соответствие потоков. Альтернативные сигналы: consolidator, transit.",0.12044689999999998,0.20399715992556908,0.004187464421644036,0.03
100000003635660100,terminal,0.551899,0,0.215956,"terminal: положительный вход 18,985 KZT, исходящих нет; возможный конечный получатель в выборке.",3,False,1,0,18985.0,0.0,1,0,0.0002905219400417891,0.0,0.0,False,0,0,"terminal: role=0.055, volume=0.161, bridge=0.000, seed=0.000; terminal: положительный вход 18,985 KZT, исходящих нет; возможный конечный получатель в выборке.","terminal: положительный вход 18,985 KZT, исходящих нет; возможный конечный получатель в выборке.",0.05518990000000001,0.16076569798488682,0.0,0.0
100000003636627100,peripheral,0.15,41,0.189614,peripheral: 1 входящих и 1 исходящих контрагентов; недостаточно выраженных признаков.,3,False,1,1,77000.0,10000.0,8,1,0.0019763124102948008,0.0,0.12987012987012986,False,0,0,"peripheral: role=0.006, volume=0.184, bridge=0.000, seed=0.000; peripheral: 1 входящих и 1 исходящих контрагентов; недостаточно выраженных признаков.",peripheral: 1 входящих и 1 исходящих контрагентов; недостаточно выраженных признаков.,0.006,0.18361416700294106,0.0,0.0
100000003646145100,peripheral,0.15,42,0.144995,peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,4,False,1,0,5000.0,0.0,1,0,0.0006536813277109187,0.0,0.0,True,0,0,"peripheral: role=0.006, volume=0.139, bridge=0.000, seed=0.000; peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.",peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,0.006,0.13899513931169458,0.0,0.0
100000003647799100,terminal,0.56,10,0.243879,"terminal: положительный вход 100,000 KZT, исходящих нет; возможный конечный получатель в выборке.",3,False,1,0,100000.0,0.0,1,0,0.00028881021162469923,0.0,0.0,False,0,0,"terminal: role=0.056, volume=0.188, bridge=0.000, seed=0.000; terminal: положительный вход 100,000 KZT, исходящих нет; возможный конечный получатель в выборке.","terminal: положительный вход 100,000 KZT, исходящих нет; возможный конечный получатель в выборке.",0.05600000000000001,0.18787932371173535,0.0,0.0
100000003650146100,terminal,0.55144,16,0.211399,"terminal: положительный вход 14,400 KZT, исходящих нет; возможный конечный получатель в выборке.",3,False,1,0,14400.0,0.0,1,0,0.00030012735117663754,0.0,0.0,False,0,0,"terminal: role=0.055, volume=0.156, bridge=0.000, seed=0.000; terminal: положительный вход 14,400 KZT, исходящих нет; возможный конечный получатель в выборке.","terminal: положительный вход 14,400 KZT, исходящих нет; возможный конечный получатель в выборке.",0.055144000000000006,0.156255064055771,0.0,0.0
100000003664994100,peripheral,0.15,66,0.213767,peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,4,False,1,0,338271.0,0.0,2,0,0.0003911208228878406,0.0,0.0,True,0,0,"peripheral: role=0.006, volume=0.208, bridge=0.000, seed=0.000; peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.",peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,0.006,0.2077667727993154,0.0,0.0
100000003671721100,terminal,0.5505,18,0.194045,"terminal: положительный вход 5,000 KZT, исходящих нет; возможный конечный получатель в выборке.",3,False,1,0,5000.0,0.0,1,0,0.000558742155523584,0.0,0.0,False,0,0,"terminal: role=0.055, volume=0.139, bridge=0.000, seed=0.000; terminal: положительный вход 5,000 KZT, исходящих нет; возможный конечный получатель в выборке.","terminal: положительный вход 5,000 KZT, исходящих нет; возможный конечный получатель в выборке.",0.05505,0.13899513931169458,0.0,0.0
100000003677936100,peripheral,0.15,1,0.188718,peripheral: 1 входящих и 1 исходящих контрагентов; недостаточно выраженных признаков.,3,False,1,1,71000.0,13000.0,1,2,0.000308883638599444,1.922024458454748e-05,0.18309859154929578,False,0,0,"peripheral: role=0.006, volume=0.182, bridge=0.000, seed=0.000; peripheral: 1 входящих и 1 исходящих контрагентов; недостаточно выраженных признаков.",peripheral: 1 входящих и 1 исходящих контрагентов; недостаточно выраженных признаков.,0.006,0.18229029905042063,0.0004280126964167244,0.0
100000003684369100,consolidator,1.0,2,0.688734,"consolidator: получает от 24 плательщиков, вход 3,848,436 KZT; входящие seed неполны; входящие seed могут быть неполными. Альтернативные сигналы: consolidator, distributor.",0,True,24,62,3848436.0,8588655.0,58,67,0.0020202912084868667,0.0023030748381841454,2.2317260830113845,False,1,0,"consolidator: role=0.360, volume=0.247, bridge=0.051, seed=0.030; consolidator: получает от 24 плательщиков, вход 3,848,436 KZT; входящие seed неполны; входящие seed могут быть неполными. Альтернативные сигналы: consolidator, distributor.","consolidator: получает от 24 плательщиков, вход 3,848,436 KZT; входящие seed неполны; входящие seed могут быть неполными. Альтернативные сигналы: consolidator, distributor.",0.36000000000000004,0.24744754027739263,0.05128682245454972,0.03
100000003692843100,peripheral,0.15,54,0.220467,peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,4,False,1,0,510000.0,0.0,2,0,0.0005294957412060607,0.0,0.0,True,0,0,"peripheral: role=0.006, volume=0.214, bridge=0.000, seed=0.000; peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.",peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,0.006,0.21446673065999577,0.0,0.0
100000003696422100,peripheral,0.15,36,0.19658,peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,4,False,1,0,118000.0,0.0,2,0,0.0007085171420194981,0.0,0.0,True,0,0,"peripheral: role=0.006, volume=0.191, bridge=0.000, seed=0.000; peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.",peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,0.006,0.19058032505648478,0.0,0.0
100000003701161100,peripheral,0.15,29,0.273107,peripheral: 4 входящих и 3 исходящих контрагентов; недостаточно выраженных признаков. Альтернативные сигналы: consolidator.,1,False,4,3,1527103.0,349000.0,13,7,0.0016488161626324826,0.00021300786524111896,0.22853730232996727,False,1,0,"peripheral: role=0.006, volume=0.232, bridge=0.005, seed=0.030; peripheral: 4 входящих и 3 исходящих контрагентов; недостаточно выраженных признаков. Альтернативные сигналы: consolidator.",peripheral: 4 входящих и 3 исходящих контрагентов; недостаточно выраженных признаков. Альтернативные сигналы: consolidator.,0.006,0.23236400882325628,0.004743439676783286,0.03
100000003711830100,terminal,0.555,8,0.232068,"terminal: положительный вход 50,000 KZT, исходящих нет; возможный конечный получатель в выборке.",3,False,1,0,50000.0,0.0,1,0,0.00029574224412010574,0.0,0.0,False,0,0,"terminal: role=0.056, volume=0.177, bridge=0.000, seed=0.000; terminal: положительный вход 50,000 KZT, исходящих нет; возможный конечный получатель в выборке.","terminal: положительный вход 50,000 KZT, исходящих нет; возможный конечный получатель в выборке.",0.05550000000000001,0.17656803432354756,0.0,0.0
100000003713616100,terminal,0.551589,16,0.243024,"terminal: положительный вход 15,893 KZT, исходящих нет; возможный конечный получатель в выборке.",1,False,1,0,15893.0,0.0,1,0,0.00028727807864198997,0.0,0.0,False,1,0,"terminal: role=0.055, volume=0.158, bridge=0.000, seed=0.030; terminal: положительный вход 15,893 KZT, исходящих нет; возможный конечный получатель в выборке.","terminal: положительный вход 15,893 KZT, исходящих нет; возможный конечный получатель в выборке.",0.055158900000000004,0.1578648336814826,0.0,0.03
100000003718221100,peripheral,0.15,29,0.215197,peripheral: 2 входящих и 4 исходящих контрагентов; недостаточно выраженных признаков.,2,False,2,4,350000.0,423500.0,6,8,0.001043468286601379,3.923307657464331e-05,1.21,False,0,0,"peripheral: role=0.006, volume=0.208, bridge=0.001, seed=0.000; peripheral: 2 входящих и 4 исходящих контрагентов; недостаточно выраженных признаков.",peripheral: 2 входящих и 4 исходящих контрагентов; недостаточно выраженных признаков.,0.006,0.20832301663632727,0.0008736754009331075,0.0
100000003718715100,peripheral,0.15,12,0.230005,peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,4,False,1,0,915000.0,0.0,3,0,0.000575576480964531,0.0,0.0,True,0,0,"peripheral: role=0.006, volume=0.224, bridge=0.000, seed=0.000; peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.",peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,0.006,0.22400537597014375,0.0,0.0
100000003724440100,terminal,0.555,2,0.232068,"terminal: положительный вход 50,000 KZT, исходящих нет; возможный конечный получатель в выборке.",2,False,2,0,50000.0,0.0,2,0,0.0003080878958078091,0.0,0.0,False,0,0,"terminal: role=0.056, volume=0.177, bridge=0.000, seed=0.000; terminal: положительный вход 50,000 KZT, исходящих нет; возможный конечный получатель в выборке.","terminal: положительный вход 50,000 KZT, исходящих нет; возможный конечный получатель в выборке.",0.05550000000000001,0.17656803432354756,0.0,0.0
100000003736419100,peripheral,0.15,0,0.170536,peripheral: 1 входящих и 1 исходящих контрагентов; недостаточно выраженных признаков.,3,False,1,1,23300.0,10000.0,1,1,0.0002916476006545207,1.922024458454748e-05,0.4291845493562232,False,0,0,"peripheral: role=0.006, volume=0.164, bridge=0.000, seed=0.000; peripheral: 1 входящих и 1 исходящих контрагентов; недостаточно выраженных признаков.",peripheral: 1 входящих и 1 исходящих контрагентов; недостаточно выраженных признаков.,0.006,0.16410773319954713,0.0004280126964167244,0.0
100000003739818100,terminal,0.555729,2,0.264363,"terminal: положительный вход 57,293 KZT, исходящих нет; возможный конечный получатель в выборке.",1,False,1,0,57293.0,0.0,1,0,0.00029704144021682556,0.0,0.0,False,1,0,"terminal: role=0.056, volume=0.179, bridge=0.000, seed=0.030; terminal: положительный вход 57,293 KZT, исходящих нет; возможный конечный получатель в выборке.","terminal: положительный вход 57,293 KZT, исходящих нет; возможный конечный получатель в выборке.",0.05557290000000001,0.17878991031974298,0.0,0.03
100000003741418100,consolidator,0.8325,10,0.495576,"consolidator: получает от 9 плательщиков, вход 151,900 KZT. Альтернативные сигналы: consolidator.",2,False,9,3,151900.0,39920.0,13,3,0.0006325013799441044,5.2754855808308135e-05,0.2628044766293614,False,0,0,"consolidator: role=0.300, volume=0.195, bridge=0.001, seed=0.000; consolidator: получает от 9 плательщиков, вход 151,900 KZT. Альтернативные сигналы: consolidator.","consolidator: получает от 9 плательщиков, вход 151,900 KZT. Альтернативные сигналы: consolidator.",0.2997,0.19470145238274444,0.001174789841214764,0.0
100000003747133100,consolidator,0.6125,57,0.424605,"consolidator: получает от 5 плательщиков, вход 237,068 KZT. Альтернативные сигналы: consolidator, transit.",2,False,5,2,237068.0,250000.0,8,2,0.0003780707341340088,9.610122292273739e-05,1.0545497494389795,False,0,0,"consolidator: role=0.221, volume=0.202, bridge=0.002, seed=0.000; consolidator: получает от 5 плательщиков, вход 237,068 KZT. Альтернативные сигналы: consolidator, transit.","consolidator: получает от 5 плательщиков, вход 237,068 KZT. Альтернативные сигналы: consolidator, transit.",0.22050000000000003,0.2019653918568758,0.002140063482083622,0.0
100000003760160100,terminal,0.560447,10,0.244638,"terminal: положительный вход 104,470 KZT, исходящих нет; возможный конечный получатель в выборке.",3,False,1,0,104470.0,0.0,1,0,0.00028895508063281035,0.0,0.0,False,0,0,"terminal: role=0.056, volume=0.189, bridge=0.000, seed=0.000; terminal: положительный вход 104,470 KZT, исходящих нет; возможный конечный получатель в выборке.","terminal: положительный вход 104,470 KZT, исходящих нет; возможный конечный получатель в выборке.",0.0560447,0.18859294170339325,0.0,0.0
100000003770083100,peripheral,0.2,67,0.008,peripheral: Наблюдаемых переводов нет; данных для роли недостаточно.,0,True,0,0,0.0,0.0,0,0,0.0002855692942172909,0.0,,False,0,15,"peripheral: role=0.008, volume=0.000, bridge=0.000, seed=0.000; peripheral: Наблюдаемых переводов нет; данных для роли недостаточно.",peripheral: Наблюдаемых переводов нет; данных для роли недостаточно.,0.008000000000000002,0.0,0.0,0.0
100000003781406100,terminal,0.5545,7,0.230299,"terminal: положительный вход 45,000 KZT, исходящих нет; возможный конечный получатель в выборке.",3,False,1,0,45000.0,0.0,2,0,0.0007228806641155315,0.0,0.0,False,0,0,"terminal: role=0.055, volume=0.175, bridge=0.000, seed=0.000; terminal: положительный вход 45,000 KZT, исходящих нет; возможный конечный получатель в выборке.","terminal: положительный вход 45,000 KZT, исходящих нет; возможный конечный получатель в выборке.",0.05545,0.17484869480434048,0.0,0.0
